"Id_NIVEL_1";"Id_NIVEL_0";"ID_ENTIDAD_NIVEL_0";"ID_ENTIDAD_NIVEL_1";"Jerarquia";"NIF_COD_NIVEL_0";"ACRONIMO_NIVEL_0";"NOMBRE_ENTIDAD_NIVEL_0";"Nombre_Entidad_Mostrar_NIVEL_0";"TIPO_ENTIDAD_N1_1_NIVEL_0";"TIPO_ENTIDAD_N2_1_NIVEL_0";"DIRECCION_POSTAL_NIVEL_0";"COD_POSTAL_NIVEL_0";"COD_PROVINCIA_NIVEL_0";"PROVINCIA_NIVEL_0";"COD_CCAA_NIVEL_0";"CCAA_NIVEL_0";"ENLACE_WEB_NIVEL_0";"SOMMA_NIVEL_0";"TIPO_ENTIDAD_REGIONAL_NIVEL_0";"ESTADO_x_NIVEL_0";"NIF_COD_NIVEL_1";"ACRONIMO_NIVEL_1";"NOMBRE_ENTIDAD_NIVEL_1";"Nombre_Entidad_Mostrar_NIVEL_1";"TIPO_ENTIDAD_N1_1_NIVEL_1";"TIPO_ENTIDAD_N2_1_NIVEL_1";"DIRECCION_POSTAL_NIVEL_1";"COD_POSTAL_NIVEL_1";"COD_PROVINCIA_NIVEL_1";"PROVINCIA_NIVEL_1";"COD_CCAA_NIVEL_1";"CCAA_NIVEL_1";"ENLACE_WEB_NIVEL_1";"SOMMA_NIVEL_1";"TIPO_ENTIDAD_REGIONAL_NIVEL_1";"ESTADO_x_NIVEL_1"
"1401";"861";"869";"1446";"Orgánica Directa";"Q3018001B";"UM";"Universidad de Murcia";"Universidad de Murcia";"Universidad";"Universidad Pública";"Avenida Teniente Flomesta, 5";"30003";"30.0";"Murcia";"14.0";"Murcia, Región de";"https://www.um.es/";"None";"None";"ACTIVO";"None";"CEEE";"None";"Centro de Estudios Económicos y Empresariales";"Centro de Investigación";"Centro/Instituto Propio";"Campus Universitario de Espinardo";"30100";"30.0";"Murcia";"14.0";"Murcia, Región de";"https://www.um.es/web/ceee/";"None";"None";"ACTIVO"
"1925";"878";"886";"1976";"Vinculada";"Q4718001C";"UVA";"Universidad de Valladolid";"Universidad de Valladolid";"Universidad";"Universidad Pública";"Plaza de Santa Cruz, 8";"47002";"47.0";"Valladolid";"7.0";"Castilla y León";"https://www.uva.es/";"None";"None";"ACTIVO";"G47382056";"None";"FUNDACION GENERAL DE LA UNIVERSIDAD DE VALLADOLID";"Fundación General de La Universidad de Valladolid";"Entidad de Gestión, Promoción y Fomento de la I+D";"De universidad";"None";"47011";"47.0";"Valladolid";"7.0";"Castilla y León";"None";"None";"None";"ACTIVO"
"325";"237";"239";"329";"Orgánica Directa";"Q2818002D";"CSIC";"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICA, M.P. CSIC";"Consejo Superior de Investigaciónes Científicas (CSIC)";"Organismo público de I+D Estatal";"Organismo público de investigación de la AGE (OPI)";"Calle de Serrano, 117";"28010";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.csic.es/";"None";"None";"ACTIVO";"None";"CCHS_IFS";"INSTITUTO DE FILOSOFIA";"Instituto de Filosofía";"Centro de Investigación";"Centro/Instituto propio";"Calle de Albasanz, 26";"28037";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"http://ifs.csic.es";"None";"None";"ACTIVO"
"1641";"865";"873";"1690";"Orgánica Directa";"Q4818001B";"UPV/EHU";"Universidad del País Vasco/Euskal Herriko Unibertsitatea";"Universidad del País Vasco - Euskal Herriko Unibertsitatea";"Universidad";"Universidad Pública";"Barrio Sarriena, s/n, Leioa";"48940";"48.0";"Bizkaia";"16.0";"País Vasco";"https://www.ehu.eus/es/";"None";"None";"ACTIVO";"None";"EINS";"None";"Instituto de Euskara";"Centro de Investigación";"Centro/Instituto Propio";"Abandoibarra, 3, Bilbao";"48009";"48.0";"Bizkaia";"16.0";"País Vasco";"https://www.ehu.eus/es/web/eins";"None";"None";"ACTIVO"
"838";"818";"826";"846";"Vinculada";"None";"None";"PARQUE CIENTIFICO UNIVERSIDAD DE BURGOS";"Parque Científico Universidad de Burgos";"Parque científico y/o tecnológico";"Parque de Universidad";"Plaza Misael Bañuelos, s/n, Centro de I+D+I de la Universidad de Burgos";"09001";"9.0";"Burgos";"7.0";"Castilla y León";"https://www.ubu.es/parque-cientifico-tecnologico";"None";"None";"ACTIVO";"Q0968272E";"UBU";"Universidad de Burgos";"Universidad de Burgos";"Universidad";"Universidad Pública";"Calle Don Juan de Austria, s/n";"09001";"9.0";"Burgos";"7.0";"Castilla y León";"https://www.ubu.es/";"None";"None";"ACTIVO"
"993";"868";"876";"1007";"Orgánica Directa";"Q2818015F";"UPM";"Universidad Politécnica de Madrid";"Universidad Politécnica de Madrid";"Universidad";"Universidad Pública";"Calle Ramiro de Maeztu, 7";"28040";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.upm.es";"None";"None";"ACTIVO";"None";"CBGP";"CENTRO DE BIOTECNOLOGIA Y GENOMICA DE PLANTAS";"Centro de Biotecnología y Genómica de Plantas";"Centro de Investigación";"Centro/Instituto mixto";"Carretera M-40, km 38, UPM Campus de Montegancedo, Madrid";"28223";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"http://www.cbgp.upm.es/index.php/es/";"Centro Severo Ochoa";"None";"ACTIVO"
"917";"257";"259";"926";"Orgánica Directa";"Q2822003F";"INTA";"INSTITUTO NACIONAL DE TECNICA AEROESPACIAL ESTEBAN TERRADAS INTA";"Instituto Nacional de Técnica Aeroespacial Esteban Terradas (INTA)";"Organismo público de I+D Estatal";"Organismo público de investigación de la AGE (OPI)";"Carretera Ajalvir KM. 4,200, Torrejón de Ardoz";"28850";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.inta.es";"None";"None";"ACTIVO";"None";"CEHIPAR";"Centro de Experiencias Hidrográficas de El Pardo";"Centro de Experiencias Hidrográficas de El Pardo";"Infraestructura";"Infraestructura propia";"Carretera de la Sierra, s/n";"28048";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.inta.es/ICTS-CEHIPAR/es/inicio/";"None";"None";"ACTIVO"
"843";"285";"287";"851";"Nodos_ciber";"G84884576";"CIBERER";"CIBER ENFERMEDADES RARAS CIBERER";"CIBER Enfermedades Raras";"Organismo público de I+D Estatal";"Centro de investigación en red";"Calle Álvaro de Bazan, 10, Bj";"46010";"46.0";"Valencia/València";"10.0";"Comunitat Valenciana";"https://www.ciberer.es/";"None";"None";"ACTIVO";"Q2818014I";"UCM";"Universidad Complutense de Madrid";"Universidad Complutense de Madrid";"Universidad";"Universidad Pública";"Avenida Séneca, 2";"28040";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.ucm.es/";"None";"None";"ACTIVO"
"1166";"854";"862";"1188";"Orgánica Directa";"Q3818001D";"ULL";"Universidad de La Laguna";"Universidad de La Laguna";"Universidad";"Universidad Pública";"Calle Padre Herrera, s/n, San Cristóbal de La Laguna";"38200";"38.0";"Santa Cruz de Tenerife";"5.0";"Canarias";"https://www.ull.es/";"None";"None";"ACTIVO";"None";"IUEM";"None";"Instituto Universitario de Estudios de las Mujeres";"Centro de Investigación";"Centro/Instituto propio";"Campus Central ULL, San Cristóbal de La Laguna";"38004";"38.0";"Santa Cruz de Tenerife";"5.0";"Canarias";"https://www.iuem-ull.org/";"None";"None";"ACTIVO"
"462";"246";"248";"467";"Nodos_ciber";"G84884360";"CIBERESP";"CIBER EPIDEMIOLOGIA Y SALUD PUBLICA CIBERESP";"CIBER Epidemiología y Salud Pública";"Organismo público de I+D Estatal";"Centro de investigación en red";"Avenida Monforte de Lemos, 3-5";"28029";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.ciberesp.es";"None";"None";"ACTIVO";"None";"CNM";"CENTRO NACIONAL MICROBIOLOGIA VIROLOGIA E INM SANITARIAS ISCIII";"Centro Nacional Microbiología";"Centro de Investigación";"Centro/Instituto propio";"Carretera de Pozuelo, 28, Majadahonda";"28222";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.isciii.es/QuienesSomos/CentrosPropios/CNM/Paginas/default.aspx";"None";"None";"ACTIVO"
"3";"153";"153";"3";"Vinculada";"None";"THINKTUR";"Plataforma Tecnológica Española del Sector Turístico - THINKTUR";"Plataforma Tecnológica Española del Sector Turístico";"Clúster/Plataforma";"Plataforma Tecnológica";"Calle Orense, 32, Madrid";"28020";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"http://www.thinktur.org";"None";"None";"ACTIVO";"G47538525";"AVEBIOM";"AEI AVEBIOM";"AEI AVEBIOM";"Clúster/Plataforma";"Agrupación Empresarial Innovadora Registrada";"Calle Panaderos, 58 entpta.";"47004";"47.0";"Valladolid";"7.0";"Castilla y León";"https://www.avebiom.org";"None";"None";"ACTIVO"
"230";"875";"883";"232";"Orgánica Directa";"Q1518001A";"USC";"Universidad de Santiago de Compostela";"Universidad de Santiago de Compostela";"Universidad";"Universidad Pública";"Praza do Obradoiro, 0, Santiago de Compostela";"15705";"15.0";"Coruña, A";"12.0";"Galicia";"https://www.usc.gal/gl";"None";"None";"ACTIVO";"S1500111H";"ITMATI";"CONSORCIO INSTITUTO TECNOLOGICO DE MATEMATICA INDUSTRIAL";"Instituto Tecnológico de Matemática Industrial";"Organismo de I+D Regional";"Centro/Instituto mixto";"Campus Vida. Santiago de Compostela";"15782";"15.0";"Coruña, A";"12.0";"Galicia";"http://www.itmati.com/";"None";"None";"ACTIVO"
"491";"257";"259";"496";"Orgánica Directa";"Q2822003F";"INTA";"INSTITUTO NACIONAL DE TECNICA AEROESPACIAL ESTEBAN TERRADAS INTA";"Instituto Nacional de Técnica Aeroespacial Esteban Terradas (INTA)";"Organismo público de I+D Estatal";"Organismo público de investigación de la AGE (OPI)";"Carretera Ajalvir KM. 4,200, Torrejón de Ardoz";"28850";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.inta.es";"None";"None";"ACTIVO";"None";"CIAR";"CENTRO DE INVESTIGACION AEROPORTADA DE ROZAS CIAR";"Centro de Investigación Aeroportada de Rozas";"Centro de Investigación";"Centro/Instituto propio";"Castro de Rei";"27271";"27.0";"Lugo";"12.0";"Galicia";"https://www.inta.es/CIAR/es/";"None";"None";"ACTIVO"
"1234";"299";"302";"1258";"Nodos_ciber";"V84884428";"CIBEROBN";"CIBER FISIOPATOLOGIA DE LA OBESIDAD Y NUTRICION CIBEROBN";"CIBER Fisiopatología de la Obesidad y Nutrición";"Organismo público de I+D Estatal";"Centro de investigación en red";"Avenida Monforte de Lemos, 3-5";"28029";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.ciberobn.es/";"None";"None";"ACTIVO";"None";"ClinicBarcelona";"None";"Hospital Clínico y Provincial de Barcelona";"Hospital";"Hospital Público";"Villarroel, 170";"08036";"8.0";"Barcelona";"9.0";"Cataluña";"https://www.clinicbarcelona.org/";"None";"None";"ACTIVO"
"867";"821";"829";"875";"Vinculada";"None";"Parc UPC";"PARC DE RECERCA E INNOVACIÓ DE LA UNIVERSITAT POLITECNICA DE CATALUNYA";"Parc de Recerca i Innovació de la Universitat Politècnica de Catalunya";"Parque científico y/o tecnológico";"Parque de Universidad";"Edifici Vèrtex, Campus Nord. Pl. Eusebi Güell, 6";"08034";"8.0";"Barcelona";"9.0";"Cataluña";"https://www.upc.edu/parcupc/ca";"None";"None";"ACTIVO";"Q0818003F";"UPC";"Universidad Politécnica de Catalunya";"Universidad Politécnica de Catalunya";"Universidad";"Universidad Pública";"Campus Nord, Carrer de Jordi Girona, 1, 3";"08034";"8.0";"Barcelona";"9.0";"Cataluña";"https://www.upc.edu/ca";"None";"None";"ACTIVO"
"730";"299";"302";"737";"Nodos_ciber";"V84884428";"CIBEROBN";"CIBER FISIOPATOLOGIA DE LA OBESIDAD Y NUTRICION CIBEROBN";"CIBER Fisiopatología de la Obesidad y Nutrición";"Organismo público de I+D Estatal";"Centro de investigación en red";"Avenida Monforte de Lemos, 3-5";"28029";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.ciberobn.es/";"None";"None";"ACTIVO";"IISA-015";"IMIBIC";"INSTITUTO MAIMONIDES DE INVESTIGACION BIOMEDICA DE CORDOBA";"Instituto Maimonides de Investigación Biomédica de Córdoba";"Instituto de Investigación Sanitaria (IIS)";"Instituto de Investigación Sanitaria Acreditado";"Avenida Menéndez Pidal, s/n, Hospital Universitario Reina Sofía";"14004";"14.0";"Córdoba";"1.0";"Andalucía";"https://www.imibic.org";"None";"None";"ACTIVO"
"1242";"877";"885";"1266";"Orgánica Directa";"Q4618001D";"UV";"Universitat de València (Estudi General)";"Universitat de València";"Universidad";"Universidad Pública";"Avenida de Blasco Ibáñez, 13";"46010";"46.0";"Valencia/València";"10.0";"Comunitat Valenciana";"https://www.uv.es/";"None";"None";"ACTIVO";"None";"IDM";"None";"Instituto Interuniversitario de Investigación de Reconocimiento Molecular y Desarrollo Tecnológico";"Centro de Investigación";"Centro/Instituto mixto";"Camino de Vera, s/n";"46022";"46.0";"Valencia/València";"10.0";"Comunitat Valenciana";"https://www.uv.es/uvweb/instituto-interuniversitario-investigacion-reconocimiento-molecular-desarrollo-tecnologico/es/instituto-interuniversitario-investigacion-reconocimiento-molecular-desarrollo-tecnologico-idm-1285893848354.html";"None";"None";"ACTIVO"
"648";"879";"887";"655";"Vinculada";"Q8650002B";"UVigo";"Universidad de Vigo";"Universidad de Vigo";"Universidad";"Universidad Pública";"Circunvalación ao Campus Universitario, Vigo";"36310";"36.0";"Pontevedra";"12.0";"Galicia";"https://www.uvigo.gal/";"None";"None";"ACTIVO";"G36885853";"CETMAR";"CENTRO TECNOLOGICO DEL MAR CETMAR";"Centro Tecnológico del Mar";"Centro tecnológico y de apoyo a la innovación tecnológica";"Otros centros tecnológicos y de apoyo a la innovación tecnológica";"Rúa De Eduardo Cabello, s/n,";"36208";"36.0";"Pontevedra";"12.0";"Galicia";"https://cetmar.org";"None";"None";"ACTIVO"
"835";"720";"727";"843";"Vinculada";"IISA-005";"IGTP";"INSTITUTO DE INVESTIGACION EN CIENCIAS DE LA SALUD GERMNAS TRIAS I PUJOL";"Institut d’Investigació en Ciències de la Salut Germans Trias i Pujol";"Instituto de Investigación Sanitaria (IIS)";"Instituto de Investigación Sanitaria Acreditado";"Carretera de Can Ruti. Camí de les Escoles, s/n, Badalona";"08916";"8.0";"Barcelona";"9.0";"Cataluña";"http://www.germanstrias.org/";"None";"CERCA";"ACTIVO";"Q0818002H";"UAB";"Universidad Autónoma de Barcelona";"Universidad Autónoma de Barcelona";"Universidad";"Universidad Pública";"Plaça Cívica, Campus de la UAB, Bellaterra";"08193";"8.0";"Barcelona";"9.0";"Cataluña";"https://www.uab.cat/es/";"None";"None";"ACTIVO"
"843";"763";"770";"851";"Vinculada";"G83077891";"FPCM";"PARQUE CIENTIFICO DE MADRID PCM";"Parque Científico de Madrid";"Parque científico y/o tecnológico";"Parque de Universidad";"Calle Faraday, 7";"28049";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://fpcm.es/";"None";"None";"ACTIVO";"Q2818014I";"UCM";"Universidad Complutense de Madrid";"Universidad Complutense de Madrid";"Universidad";"Universidad Pública";"Avenida Séneca, 2";"28040";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.ucm.es/";"None";"None";"ACTIVO"
"540";"2038";"100009";"545";"Orgánica Directa";"None";"JUNTAEX";"None";"Junta de Extremadura";"Administración pública";"Administración pública";"Plaza del Rastro s/n, Mérida";"06800";"6.0";"Badajoz";"11.0";"Extremadura";"http://www.juntaex.es/web/";"None";"None";"NO ACTIVO";"G10391704";"COMPUTAEX";"FUNDACION COMPUTACION Y TECNOLOGIAS AVANZADAS DE EXTREMADURA";"Fundación Computación y Tecnologías Avanzadas de Extremadura";"Organismo de I+D Regional";"Centro/Instituto propio";"Calle Sola, 1, Trujillo";"10200";"10.0";"Cáceres";"11.0";"Extremadura";"http://www.cenits.es/computaex";"None";"None";"ACTIVO"
"1731";"160";"160";"1781";"Nodos_ciber";"None";"RNBB";"RED NACIONAL DE BIOBANCOS (RNBB)";"Red Nacional de Biobancos";"Organismo público de I+D Estatal";"Centro de investigación en red";"Calle Monforte de Lemos, 3-5, Madrid";"28029";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"http://www.redbiobancos.es/";"None";"None";"ACTIVO";"None";"None";"None";"Biobanco IGTP-HUGTP";"Infraestructura";"Infraestructura propia";"Camí de les Escoles, s/n, Badalona";"8916";"8.0";"Barcelona";"9.0";"Cataluña";"http://www.germanstrias.org/technology-services/biobank/";"None";"None";"NO ACTIVO"
"1879";"747";"754";"1929";"Vinculada";"IISA-032";"ISABIAL";"INSTITUTO DE INVESTIGACION SANITARIA Y BIOMEDICA DE ALICANTE";"Instituto de Investigación Sanitaria y Biomédica de Alicante";"Instituto de Investigación Sanitaria (IIS)";"Instituto de Investigación Sanitaria Acreditado";"Avenida Pintor Baeza, 12 HGUA";"03010";"3.0";"Alicante/Alacant";"10.0";"Comunitat Valenciana";"http://fisabio.san.gva.es/en/isabial";"None";"None";"ACTIVO";"G42641308";"None";"FUNDACION DE LA COMUNIDAD VALENCIANA PARA LA GESTION DEL INSTITUTO DE INVESTIGACION SANITARIA Y BIOMEDICA DE ALICANTE";"Fundación de la Comunidad Valenciana para la gestión del Instituto de Investigación Sanitaria y Biomédica de Alicante";"Entidad de Gestión, Promoción y Fomento de la I+D";"Entidad Gestora IISA";"None";"03010";"3.0";"Alicante/Alacant";"10.0";"Comunitat Valenciana";"None";"None";"None";"ACTIVO"
"1698";"247";"249";"1747";"Nodos_ciber";"G84905439";"CIBERNED";"CONSORCIO CENTRO DE INVESTIGACION BIOMEDICA EN RED PARA EL AREA TEMATICA DE ENFERMEDADES NEURODEGENERATIVAS CIBERNED";"CIBER Enfermedades Neurodegenerativas";"Organismo público de I+D Estatal";"Centro de investigación en red";"Calle Valderrebollo, 5";"28031";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://ciberned.es/";"None";"None";"ACTIVO";"G06427728";"FUNDESALUD";"None";"Fundación para la Formación Investigación de los profesionales de la Salud de Extremadura";"Entidad de Gestión, Promoción y Fomento de la I+D";"Otra entidad de Gestión Sanitaria";"Calle Pio Baroja, Nº 10, Mérida";"6800";"6.0";"Badajoz";"11.0";"Extremadura";"https://saludextremadura.ses.es/fundesalud/web/la-fundacion";"None";"None";"ACTIVO"
"1878";"746";"753";"1928";"Vinculada";"IISA-031";"IDISBA";"INSTITUTO DE INVESTIGACION SANITARI ILLES BALEARS";"Instituto de Investigación Sanitari Illes Balears";"Instituto de Investigación Sanitaria (IIS)";"Instituto de Investigación Sanitaria Acreditado";"Carretera de Valldemossa, 79, Hospital Universitario Son Espases, Palma";"07120";"7.0";"Balears, Illes";"4.0";"Balears, Illes";"http://www.idisba.es/";"None";"None";"ACTIVO";"G57326324";"None";"FUNDACION INSTITUTO DE INVESTIGACION SANITARIA ILLES BALEARS";"Fundación Instituto de Investigación Sanitaria Illes Balears";"Entidad de Gestión, Promoción y Fomento de la I+D";"Entidad Gestora IISA";"None";"07010";"7.0";"Balears, Illes";"4.0";"Balears, Illes";"None";"None";"None";"ACTIVO"
"1527";"843";"851";"1576";"Orgánica Directa";"Q2818014I";"UCM";"Universidad Complutense de Madrid";"Universidad Complutense de Madrid";"Universidad";"Universidad Pública";"Avenida Séneca, 2";"28040";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.ucm.es/";"None";"None";"ACTIVO";"None";"IUIOG";"None";"Instituto Universitario de Investigación Ortega y Gasset";"Centro de Investigación";"Centro/Instituto Propio";"Calle Fortuny, Nº 53";"28010";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://iuiog.com/";"None";"None";"ACTIVO"
"529";"237";"239";"534";"Orgánica Indirecta";"Q2818002D";"CSIC";"AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICA, M.P. CSIC";"Consejo Superior de Investigaciónes Científicas (CSIC)";"Organismo público de I+D Estatal";"Organismo público de investigación de la AGE (OPI)";"Calle de Serrano, 117";"28010";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.csic.es/";"None";"None";"ACTIVO";"None";"IGME Zaragoza";"Oficina de proyectos del IGME Zaragoza";"Oficina de Proyectos del IGME Zaragoza";"Entidad de Gestión, Promoción y Fomento de la I+D";"Entidad de Gestión, Promoción y Fomento de la I+D";"Calle Manuel Lasala, 44 - 9º B";"50006";"50.0";"Zaragoza";"2.0";"Aragón";"http://www.igme.es/directorio/oficinas.htm";"None";"None";"ACTIVO"
"1044";"244";"246";"1058";"Orgánica Directa";"Q2827015E";"ISCIII";"INSTITUTO DE SALUD CARLOS III OA MP ISCIII";"Instituto de Salud Carlos III (ISCIII)";"Organismo público de I+D Estatal";"Organismo público de investigación de la AGE (OPI)";"Calle Sinesio Delgado, 4";"28029";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.isciii.es";"None";"None";"ACTIVO";"None";"CNSA";"None";"Centro Nacional de Sanidad Ambiental";"Centro de Investigación";"Centro/Instituto propio";"Avenidad Monforte de Lemos, 5";"28029";"28.0";"Madrid";"13.0";"Madrid, Comunidad de";"https://www.isciii.es/QuienesSomos/CentrosPropios/CNSA/Paginas/default.aspx";"None";"None";"ACTIVO"
"173";"2038";"100009";"174";"Orgánica Directa";"None";"JUNTAEX";"None";"Junta de Extremadura";"Administración pública";"Administración pública";"Plaza del Rastro s/n, Mérida";"06800";"6.0";"Badajoz";"11.0";"Extremadura";"http://www.juntaex.es/web/";"None";"None";"NO ACTIVO";"S0600428G";"CICYTEX";"CENTRO DE INVESTIGACIONES CIENTIFICAS Y TECNOLOGICAS DE EXTREMADURA CICYTEX";"Centro de Investigaciónes Científicas y Tecnológicas de Extremadura";"Organismo de I+D Regional";"Centro/Instituto propio";"Finca La Orden: A5 Km372, Guadajira";"06498";"6.0";"Badajoz";"11.0";"Extremadura";"http://cicytex.juntaex.es/es/";"None";"None";"ACTIVO"
"1069";"875";"883";"1084";"Orgánica Directa";"Q1518001A";"USC";"Universidad de Santiago de Compostela";"Universidad de Santiago de Compostela";"Universidad";"Universidad Pública";"Praza do Obradoiro, 0, Santiago de Compostela";"15705";"15.0";"Coruña, A";"12.0";"Galicia";"https://www.usc.gal/gl";"None";"None";"ACTIVO";"None";"None";"None";"Centro de Estudios de Historia de la Ciudad";"Centro de Investigación";"Centro/Instituto propio";"Complexo docente do campus de Lugo, s/n";"27002";"27.0";"Lugo";"12.0";"Galicia";"https://www.usc.gal/gl/institutos/hist_cidade/index.html";"None";"None";"ACTIVO"
